openml_task,flow,area_under_roc_curve,NumberOfBinaryFeatures,MajorityClassSize,PercentageOfInstancesWithMissingValues,NumberOfInstances,NumberOfClasses,NumberOfInstancesWithMissingValues,NumberOfSymbolicFeatures,PercentageOfMissingValues,NumberOfFeatures,MinorityClassSize,PercentageOfBinaryFeatures,Dimensionality,PercentageOfNumericFeatures,NumberOfMissingValues,PercentageOfSymbolicFeatures,MajorityClassPercentage,NumberOfNumericFeatures
PieChart1_task-10097,blackboost,0.495342,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,boosting,0.694825,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,cforest,0.506644,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,ctree,0.521917,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,dbnDNN,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,extraTrees,0.649527,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,gbm,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,glmboost,0.528905,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,glmnet,0.519155,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,hdrda,0.628907,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,IBk,0.671533,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,J48,0.631669,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,JRip,0.587491,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,kknn,0.649183,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,ksvm,0.514841,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,lda,0.620711,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,LiblineaRL1LogReg,0.539864,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,LiblineaRL2LogReg,0.553495,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,logreg,0.61562,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,lqa,0.551166,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,mlp,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,multinom,0.61562,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,naiveBayes,0.646943,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,neuralnet,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,nnet,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,nnTrain,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,nodeHarvest,0.571441,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,OneR,0.519155,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,pamr,0.645479,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,PART,0.644868,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,plsdaCaret,0.515617,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,probit,0.610528,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,randomForest,0.60699,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,randomForestSRC,0.630804,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,ranger,0.622607,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,rda,0.50434,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,rotationForest,0.516393,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,rpart,0.583609,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,saeDNN,0.5,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,sda,0.628398,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,sparseLDA,0.644181,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,svm,0.530458,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,xgboost,0.579383,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
PieChart1_task-10097,xyf,0.521485,1,644,0,705,2,0,1,0,38,61,2.631578947368421,0.05390070921985816,97.36842105263158,0,2.631578947368421,91.34751773049645,37
MagicTelescope_task-3954,ada,0.828495,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,avNNet,0.774819,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,bdk,0.67431,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,binomial,0.745312,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,blackboost,0.842076,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,boosting,0.834919,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,cforest,0.838558,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,ctree,0.813723,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,dbnDNN,0.499931,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,gbm,0.5,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,glmboost,0.738474,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,glmnet,0.736968,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,hdrda,0.73228,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,IBk,0.778391,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,J48,0.817686,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,JRip,0.804824,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,kknn,0.801588,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,ksvm,0.832558,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,lda,0.73228,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,LiblineaRL1LogReg,0.738888,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,LiblineaRL2LogReg,0.735076,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,logreg,0.745312,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,lqa,0.745141,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,mda,0.744047,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,mlp,0.516513,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,multinom,0.745312,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,naiveBayes,0.64682,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,nnet,0.735488,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,nnTrain,0.535573,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,nodeHarvest,0.759202,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,OneR,0.659574,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,pamr,0.629603,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,PART,0.818851,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,plr,0.737513,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,plsdaCaret,0.674621,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,probit,0.743581,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,qda,0.716678,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,randomForest,0.857676,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,randomForestSRC,0.856843,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,ranger,0.858714,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,rda,0.727012,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,rotationForest,0.79085,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,rpart,0.772718,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,saeDNN,0.504084,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,sda,0.733057,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,sparseLDA,0.5,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,svm,0.83231,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,xgboost,0.794235,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
MagicTelescope_task-3954,xyf,0.670172,1,12332,0,19020,2,0,1,0,12,6688,8.333333333333332,6.309148264984228e-4,91.66666666666666,0,8.333333333333332,64.83701366982125,11
badges2_task-3955,ada,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,avNNet,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,bartMachine,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,binomial,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,blackboost,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,boosting,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,cforest,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,ctree,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,gbm,0.5,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,glmboost,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,glmnet,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,IBk,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,J48,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,JRip,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,kknn,0.989286,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,ksvm,0.970238,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,logreg,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,multinom,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,naiveBayes,0.997619,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,nnet,0.946429,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,nodeHarvest,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,OneR,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,PART,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,plr,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,probit,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,randomForest,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,randomForestSRC,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,ranger,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,rda,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,rotationForest,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,rpart,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,svm,0.988095,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
badges2_task-3955,xgboost,1,4,210,0,294,2,0,4,0,12,84,33.33333333333333,0.04081632653061224,66.66666666666666,0,33.33333333333333,71.42857142857143,8
PieChart4_task-10100,ada,0.74522,1,1280,0,1458,2,0,1,0,38,178,2.631578947368421,0.026063100137174212,97.36842105263158,0,2.631578947368421,87.79149519890261,37
PieChart4_task-10100,avNNet,0.5,1,1280,0,1458,2,0,1,0,38,178,2.631578947368421,0.026063100137174212,97.36842105263158,0,2.631578947368421,87.79149519890261,37
PieChart4_task-10100,bdk,0.509265,1,1280,0,1458,2,0,1,0,38,178,2.631578947368421,0.026063100137174212,97.36842105263158,0,2.631578947368421,87.79149519890261,37
PieChart4_task-10100,binomial,0.720255,1,1280,0,1458,2,0,1,0,38,178,2.631578947368421,0.026063100137174212,97.36842105263158,0,2.631578947368421,87.79149519890261,37
PieChart4_task-10100,blackboost,0.630535,1,1280,0,1458,2,0,1,0,38,178,2.631578947368421,0.026063100137174212,97.36842105263158,0,2.631578947368421,87.79149519890261,37
PieChart4_task-10100,boosting,0.754113,1,1280,0,1458,2,0,1,0,38,178,2.631578947368421,0.026063100137174212,97.36842105263158,0,2.631578947368421,87.79149519890261,37
